Date	Time	Animal	Box	TempC	HumC	LightC	S.Flow	Ref.O2	Ref.CO2	Flow	Temp	O2	CO2	dO2	dCO2	VO2(1)	VO2(2)	VO2(3)	VCO2(1)	VCO2(2)	VCO2(3)	RER	H(1)	H(2)	H(3)	XT+YT	XT	XA	XF	YT	YA	YF	Z	CenT	CenA	CenF	PerT	PerA	PerF	DistK	DistD	Speed	Drink	Feed	Weight	Right	Left	SumR+L	SumTime	SumRuns	MaxSpeed	AvgSpeed	MaxLen
11/10/2019	14:40	3326	11	22	50	89	0.25	20.83	0.055	0.35	21.5	20.53	0.315	0.298	0.26	1819	789	64	1537	667	54	0.845	8.869	3.847	0.314	5964	1480	1205	275	4484	3729	755	29	1058	853	205	4906	4081	825	159987	4588	2	4.61	2.4	2352212.5	0	0	0	0	0	0	-	0
11/10/2019	15:19	3326	11	22	49	89	0.25	20.83	0.055	0.35	21.5	20.56	0.285	0.267	0.231	1636	710	58	1365	592	48	0.834	7.959	3.452	0.282	2242	658	528	130	1584	1037	547	12	581	446	135	1661	1119	542	161971	1984	1	4.61	2.44	2351981.3	0	0	0	0	0	0	-	0
11/10/2019	15:58	3326	11	22	50	89	0.25	20.83	0.055	0.35	21.5	20.6	0.245	0.236	0.19	1466	636	52	1122	487	40	0.765	7.017	3.044	0.248	243	0	0	0	243	197	46	0	0	0	0	243	197	46	162130	159	0	4.61	2.44	2351288.8	0	0	0	0	0	0	-	0
11/10/2019	16:37	3326	11	22	50	89	0.25	20.83	0.055	0.35	21.5	20.58	0.257	0.246	0.202	1526	662	54	1195	518	42	0.783	7.337	3.183	0.26	1540	0	0	0	1540	1210	330	0	0	0	0	1540	1210	330	164324	2194	1	4.61	2.44	2350780.8	0	0	0	0	0	0	-	0
11/10/2019	17:16	3326	11	22	50	89	0.25	20.83	0.055	0.35	21.5	20.61	0.242	0.226	0.187	1400	607	50	1112	482	39	0.794	6.747	2.926	0.239	780	0	0	0	780	649	131	0	0	0	0	780	649	131	164949	625	0	4.61	2.44	2350275.3	0	0	0	0	0	0	-	0
11/10/2019	17:55	3326	11	22	50	89	0.25	20.83	0.055	0.35	21.5	20.56	0.287	0.267	0.232	1638	711	58	1376	597	49	0.84	7.978	3.461	0.282	3412	1430	1149	281	1982	1374	608	29	1248	971	277	2164	1552	612	167417	2468	1	4.61	2.44	2350143.3	34	0	34	0.01	1	0.28	0	0.6
11/10/2019	18:34	3326	11	22	50	89	0.25	20.83	0.056	0.35	21.5	20.54	0.287	0.287	0.231	1793	778	63	1371	595	49	0.764	8.584	3.723	0.304	277	0	0	0	277	147	130	0	0	0	0	277	147	130	168355	937	0	4.61	2.44	2349600.3	0	0	0	0	0	0	-	0
11/10/2019	19:13	3326	11	22	50	89	0.25	20.83	0.056	0.35	21.5	20.58	0.249	0.246	0.193	1543	669	55	1140	495	40	0.739	7.341	3.184	0.26	564	0	0	0	564	416	148	0	0	0	0	564	416	148	169310	955	0	4.61	2.44	2349184	0	0	0	0	0	0	-	0
11/10/2019	19:52	3326	11	22	50	89	0.25	20.83	0.057	0.35	21.5	20.43	0.404	0.4	0.347	2454	1064	87	2053	890	73	0.837	11.94	5.179	0.423	2903	820	568	252	2083	1385	698	8	830	497	333	2073	1456	617	171695	2385	1	4.61	2.57	2348874.3	0	0	0	0	0	0	-	0
11/10/2019	20:31	3326	11	22	50	0	0.25	20.82	0.059	0.35	21.5	20.5	0.339	0.318	0.28	1941	842	69	1660	720	59	0.855	9.487	4.115	0.336	812	224	198	26	588	400	188	0	159	142	17	653	456	197	172474	779	0	4.61	2.57	2348551	0	0	0	0	0	0	-	0
11/10/2019	21:10	3326	11	22	50	0	0.25	20.81	0.062	0.35	21.5	20.44	0.414	0.369	0.352	2214	960	78	2086	905	74	0.942	11.033	4.786	0.391	7599	5267	4232	1035	2332	1686	646	379	3770	2927	843	3829	2991	838	176585	4111	2	5.07	2.94	2348562.3	373	611	984	0.49	26	0.34	0.01	3
11/10/2019	21:49	3326	11	21.9	50	0	0.25	20.82	0.066	0.35	21.5	20.44	0.422	0.38	0.356	2290	993	81	2112	916	75	0.922	11.362	4.929	0.402	10560	7511	6154	1357	3049	2235	814	105	6270	5095	1175	4290	3294	996	186035	9450	4	5.57	3.35	2348433.8	34	204	238	0.13	7	0.28	0	2.6
11/10/2019	22:28	3326	11	22	49	0	0.25	20.82	0.066	0.35	21.6	20.44	0.433	0.38	0.367	2268	984	80	2174	943	77	0.959	11.344	4.921	0.402	1865	467	0	467	1398	985	413	0	0	0	0	1865	985	880	197515	11480	5	5.58	3.35	2347973.3	0	0	0	0	0	0	-	0
11/10/2019	23:07	3326	11	22	50	0	0.25	20.82	0.066	0.35	21.6	20.46	0.385	0.359	0.319	2185	948	77	1886	818	67	0.863	10.699	4.641	0.379	3216	2223	1612	611	993	707	286	67	1437	1107	330	1779	1212	567	200722	3207	1	5.61	3.46	2347416.8	34	0	34	0.03	1	0.19	0	1.9
11/10/2019	23:46	3326	11	22	50	0	0.25	20.81	0.067	0.35	21.6	20.51	0.351	0.298	0.284	1781	773	63	1682	730	60	0.944	8.881	3.852	0.314	423	48	41	7	375	259	116	0	41	34	7	382	266	116	201224	502	0	5.61	3.46	2346861.8	0	0	0	0	0	0	-	0
11/11/2019	00:25	3326	11	22	50	0	0.25	20.82	0.066	0.35	21.6	20.44	0.421	0.38	0.355	2288	992	81	2104	913	74	0.92	11.343	4.92	0.402	6729	4485	3483	1002	2244	1502	742	284	3609	2640	969	3120	2345	775	204519	3296	1	5.91	3.83	2346744.3	102	509	611	0.26	17	0.28	0	1.9
11/11/2019	01:04	3326	11	22.1	49	0	0.25	20.81	0.068	0.35	21.6	20.42	0.449	0.39	0.381	2327	1010	82	2261	981	80	0.971	11.673	5.063	0.413	5673	3678	3013	665	1995	1423	572	142	2528	1985	543	3145	2451	694	207458	2938	1	6.49	4.03	2346719.8	102	136	238	0.12	6	0.34	0	1.8
11/11/2019	01:43	3326	11	22.1	51	0	0.25	20.81	0.068	0.35	21.6	20.46	0.394	0.349	0.326	2098	910	74	1926	835	68	0.918	10.398	4.51	0.368	1441	0	0	0	1441	1037	404	0	0	0	0	1441	1037	404	209327	1869	1	6.51	4.03	2346004.5	0	0	0	0	0	0	-	0
11/11/2019	02:22	3326	11	22	50	0	0.25	20.81	0.068	0.35	21.6	20.46	0.407	0.349	0.339	2077	901	74	2001	868	71	0.963	10.399	4.511	0.368	6239	3484	2555	929	2755	1850	905	211	2539	1796	743	3700	2609	1091	212907	3579	2	6.8	4.42	2345567.5	238	136	373	0.16	10	0.34	0	1.9
11/11/2019	03:01	3326	11	22	50	0	0.25	20.81	0.068	0.35	21.6	20.41	0.457	0.4	0.388	2388	1036	85	2300	998	81	0.963	11.955	5.185	0.423	7670	4894	4004	890	2776	2007	769	556	3639	2834	805	4031	3177	854	217199	4292	2	6.92	4.66	2345410	679	713	1391	0.65	39	0.28	0.01	3
11/11/2019	03:40	3326	11	22	50	0	0.25	20.81	0.068	0.35	21.6	20.37	0.494	0.441	0.426	2648	1149	94	2535	1100	90	0.957	13.241	5.743	0.469	5751	3662	2887	775	2089	1423	666	106	2860	2131	729	2891	2179	712	220773	3574	2	7.32	4.92	2344998.8	34	68	102	0.04	3	0.28	0	0.9
11/11/2019	04:19	3326	11	22	50	0	0.25	20.81	0.066	0.35	21.5	20.47	0.387	0.339	0.321	2038	884	72	1905	826	67	0.935	10.137	4.397	0.359	31	0	0	0	31	14	17	0	0	0	0	31	14	17	220797	24	0	7.32	4.92	2343806	0	0	0	0	0	0	-	0
11/11/2019	04:58	3326	11	22	49	0	0.25	20.81	0.065	0.35	21.5	20.42	0.455	0.39	0.39	2311	1002	82	2311	1002	82	1	11.664	5.059	0.413	3282	1378	859	519	1904	1169	735	0	1409	803	606	1873	1225	648	223282	2485	1	7.35	5.04	2343168.3	0	0	0	0	0	0	-	0
11/11/2019	05:37	3326	11	22	50	0	0.25	20.81	0.064	0.35	21.5	20.42	0.443	0.39	0.379	2325	1009	82	2243	973	79	0.965	11.644	5.051	0.412	6773	4204	3259	945	2569	1794	775	280	3128	2267	861	3645	2786	859	227301	4019	2	7.89	5.34	2342924	204	373	577	0.26	16	0.42	0	2
11/11/2019	06:16	3326	11	22	50	0	0.25	20.81	0.064	0.35	21.5	20.44	0.421	0.369	0.357	2203	955	78	2111	916	75	0.959	11.015	4.778	0.39	11698	9174	7477	1697	2524	1880	644	295	6400	5077	1323	5298	4280	1018	232639	5338	2	8.01	5.46	2342506	407	305	713	0.33	20	0.28	0	2.4
11/11/2019	06:55	3326	11	22	50	0	0.25	20.81	0.064	0.35	21.5	20.39	0.484	0.421	0.42	2496	1083	88	2489	1080	88	0.997	12.59	5.461	0.446	16429	13359	11279	2080	3070	2443	627	240	9447	7910	1537	6982	5812	1170	239132	6493	3	8.13	5.47	2342064.5	170	170	339	0.18	9	0.24	0	2.6
11/11/2019	07:34	3326	11	22	50	0	0.25	20.81	0.065	0.35	21.5	20.49	0.37	0.318	0.305	1903	825	67	1805	783	64	0.949	9.495	4.119	0.336	12195	11181	9370	1811	1014	699	315	49	7548	6250	1298	4647	3819	828	242463	3330	1	8.16	5.47	2341202	0	0	0	0	0	0	-	0
11/11/2019	08:13	3326	11	22	49	89	0.25	20.81	0.065	0.35	21.5	20.56	0.292	0.246	0.227	1492	647	53	1344	583	48	0.901	7.366	3.195	0.261	1888	1139	745	394	749	282	467	0	1464	756	708	424	271	153	243207	744	0	8.16	5.47	2340647.3	0	0	0	0	0	0	-	0
11/11/2019	08:52	3326	11	22	50	89	0.25	20.81	0.065	0.35	21.5	20.58	0.267	0.226	0.202	1371	595	49	1192	517	42	0.869	6.721	2.915	0.238	1186	681	455	226	505	150	355	0	1087	533	554	99	72	27	244396	1189	1	8.16	5.47	2339655.3	0	0	0	0	0	0	-	0
11/11/2019	09:31	3326	11	22	50	89	0.25	20.81	0.063	0.35	21.5	20.45	0.393	0.359	0.33	2173	943	77	1957	849	69	0.901	10.73	4.654	0.38	5032	3621	2900	721	1411	907	504	196	2854	2102	752	2178	1705	473	246448	2052	1	8.16	5.49	2339004.3	339	339	679	0.3	20	0.34	0	1.6
11/11/2019	10:10	3326	11	22	50	89	0.25	20.81	0.065	0.35	21.4	20.51	0.337	0.298	0.271	1805	783	64	1608	697	57	0.891	8.89	3.856	0.315	8888	6418	5268	1150	2470	1744	726	89	5460	4251	1209	3428	2761	667	250922	4474	2	8.16	5.63	2338480.3	0	0	0	0	0	0	-	0
11/11/2019	10:49	3326	11	22	50	89	0.25	20.81	0.067	0.35	21.5	20.58	0.268	0.226	0.202	1373	596	49	1193	517	42	0.869	6.731	2.919	0.238	906	411	198	213	495	123	372	0	733	235	498	173	86	87	253222	2300	1	8.16	5.63	2337726.8	0	0	0	0	0	0	-	0
11/11/2019	11:28	3326	11	22	50	89	0.25	20.81	0.065	0.35	21.4	20.62	0.245	0.195	0.18	1177	511	42	1062	461	38	0.902	5.815	2.522	0.206	938	402	239	163	536	218	318	0	750	357	393	188	100	88	253803	581	0	8.16	5.63	2337026.3	0	0	0	0	0	0	-	0
11/11/2019	12:07	3326	11	22	50	89	0.25	20.82	0.062	0.35	21.5	20.58	0.257	0.236	0.194	1466	636	52	1154	501	41	0.787	7.053	3.059	0.25	613	171	88	83	442	58	384	0	531	106	425	82	40	42	254278	475	0	8.16	5.63	2336438.8	0	0	0	0	0	0	-	0
11/11/2019	12:46	3326	11	22	50	89	0.25	20.81	0.062	0.35	21.5	20.61	0.242	0.205	0.18	1257	545	44	1065	462	38	0.847	6.13	2.659	0.217	696	284	144	140	412	59	353	0	674	194	480	22	9	13	254976	698	0	8.16	5.63	2336073.5	0	0	0	0	0	0	-	0
11/11/2019	13:25	3326	11	21.9	50	89	0.25	20.82	0.06	0.35	21.5	20.42	0.411	0.4	0.351	2447	1061	87	2077	901	74	0.849	11.94	5.179	0.423	8560	6470	5166	1304	2090	1368	722	24	5937	4423	1514	2623	2111	512	259205	4229	2	8.16	5.79	2335796	0	0	0	0	0	0	-	0
11/11/2019	14:04	3326	11	22.1	50	89	0.25	20.82	0.059	0.35	21.5	20.56	0.285	0.257	0.227	1565	679	55	1340	581	47	0.857	7.649	3.318	0.271	1552	1067	750	317	485	135	350	0	1149	627	522	403	258	145	259873	668	0	8.16	5.79	2335586.5	0	0	0	0	0	0	-	0
11/11/2019	14:43	3326	11	22	50	89	0.25	20.82	0.057	0.35	21.5	20.6	0.254	0.226	0.196	1382	600	49	1162	504	41	0.841	6.733	2.921	0.238	807	266	143	123	541	47	494	0	698	135	563	109	55	54	260338	465	0	8.16	5.79	2334784.8	0	0	0	0	0	0	-	0
11/11/2019	15:22	3326	11	22	50	89	0.25	20.82	0.057	0.35	21.6	20.58	0.251	0.236	0.194	1467	636	52	1152	500	41	0.785	7.056	3.06	0.25	637	175	90	85	462	74	388	0	542	115	427	95	49	46	261302	964	0	8.16	5.79	2334493.8	0	0	0	0	0	0	-	0
11/11/2019	16:01	3326	11	22	50	89	0.25	20.81	0.058	0.35	21.6	20.49	0.331	0.318	0.273	1956	848	69	1617	701	57	0.827	9.497	4.119	0.336	3005	2076	1441	635	929	480	449	7	2191	1359	832	814	562	252	263743	2442	1	8.16	5.84	2334254.5	0	0	0	0	0	0	-	0
11/11/2019	16:40	3326	11	22	50	89	0.25	20.81	0.057	0.35	21.5	20.6	0.247	0.215	0.19	1316	571	47	1122	487	40	0.852	6.429	2.789	0.228	3024	2241	1681	560	783	284	499	0	2378	1508	870	646	457	189	265250	1506	1	8.16	5.84	2333738	0	0	0	0	0	0	-	0
11/11/2019	17:19	3326	11	22	50	89	0.25	20.82	0.057	0.35	21.6	20.62	0.227	0.205	0.17	1270	551	45	1009	438	36	0.795	6.123	2.656	0.217	1524	353	222	131	1171	696	475	0	1407	841	566	117	77	40	266591	1342	1	8.16	5.84	2333216.8	0	0	0	0	0	0	-	0
11/11/2019	17:58	3326	11	22	50	89	0.25	20.81	0.056	0.35	21.6	20.56	0.273	0.246	0.216	1510	655	53	1284	557	45	0.851	7.37	3.197	0.261	1964	1290	915	375	674	194	480	0	1791	994	797	173	115	58	268067	1475	1	8.16	5.84	2332929.3	0	0	0	0	0	0	-	0
11/11/2019	18:37	3326	11	22	50	89	0.25	20.81	0.057	0.35	21.6	20.57	0.257	0.236	0.199	1456	631	52	1181	512	42	0.812	7.044	3.055	0.249	611	248	99	149	363	84	279	0	566	173	393	45	10	35	269632	1565	1	8.16	5.84	2332477.3	0	0	0	0	0	0	-	0
11/11/2019	19:16	3326	11	22	50	89	0.25	20.81	0.058	0.35	21.6	20.44	0.372	0.369	0.314	2281	989	81	1863	808	66	0.817	11.049	4.793	0.391	6498	4721	3557	1164	1777	1145	632	250	4529	3194	1335	1969	1508	461	273182	3550	2	8.16	5.89	2332351	882	238	1120	0.54	28	0.28	0.01	3.1
11/11/2019	19:55	3326	11	22	50	89	0.25	20.81	0.059	0.35	21.6	20.53	0.317	0.277	0.258	1672	725	59	1529	663	54	0.914	8.278	3.591	0.293	2601	1577	1083	494	1024	447	577	0	1714	942	772	887	588	299	274855	1673	1	8.16	6.07	2332101.3	0	0	0	0	0	0	-	0
11/11/2019	20:34	3326	11	22	50	0	0.25	20.81	0.061	0.35	21.7	20.51	0.323	0.298	0.262	1820	789	64	1554	674	55	0.854	8.892	3.857	0.315	2499	1801	1228	573	698	273	425	3	2077	1251	826	422	250	172	276833	1978	1	8.16	6.07	2332037.8	0	0	0	0	0	0	-	0
11/11/2019	21:13	3326	11	22	49	0	0.25	20.81	0.065	0.35	21.7	20.39	0.441	0.421	0.376	2563	1112	91	2227	966	79	0.869	12.564	5.45	0.445	9616	6412	5279	1133	3204	2413	791	560	4769	3834	935	4847	3858	989	282729	5896	3	8.2	6.33	2332053.5	2850	1425	4275	2.27	91	0.34	0.03	5.5
11/11/2019	21:52	3326	11	22	50	0	0.25	20.8	0.069	0.35	21.7	20.45	0.409	0.349	0.34	2078	901	74	2012	873	71	0.968	10.414	4.517	0.369	3880	2738	2149	589	1142	701	441	138	2146	1607	539	1734	1243	491	285366	2637	1	8.2	6.51	2331628	577	305	882	0.53	18	0.24	0.01	6.7
11/11/2019	22:31	3326	11	22	50	0	0.25	20.81	0.068	0.35	21.8	20.32	0.542	0.493	0.473	2944	1277	104	2800	1215	99	0.951	14.699	6.376	0.52	5687	3402	2638	764	2285	1549	736	288	2983	2171	812	2704	2016	688	288675	3309	1	8.89	6.88	2331374.5	2443	780	3223	1.69	72	0.42	0.02	6.3
11/11/2019	23:10	3326	11	22	50	0	0.25	20.81	0.068	0.35	21.8	20.46	0.408	0.349	0.34	2079	902	74	2011	872	71	0.967	10.418	4.519	0.369	3328	2165	1439	726	1163	656	507	0	1747	1088	659	1581	1007	574	292570	3894	2	8.89	6.99	2331323.8	0	0	0	0	0	0	-	0
11/11/2019	23:49	3326	11	22	50	0	0.25	20.81	0.068	0.35	21.8	20.51	0.348	0.298	0.28	1790	777	63	1659	720	59	0.927	8.891	3.857	0.315	1224	1066	732	334	158	103	55	0	809	557	252	415	278	137	295813	3243	1	8.89	6.99	2330823	0	0	0	0	0	0	-	0
11/12/2019	00:28	3326	11	22	50	0	0.25	20.81	0.068	0.35	21.8	20.42	0.459	0.39	0.391	2300	997	81	2308	1001	82	1.004	11.616	5.038	0.411	5540	3557	2730	827	1983	1206	777	131	3614	2504	1110	1926	1432	494	299496	3683	2	9.38	7.53	2330580.5	509	204	713	0.4	14	0.34	0	4.3
11/12/2019	01:07	3326	11	22	50	0	0.25	20.81	0.069	0.35	21.8	20.48	0.388	0.328	0.319	1960	850	69	1892	820	67	0.965	9.815	4.257	0.347	2656	1801	1302	499	855	399	456	3	2115	1294	821	541	407	134	301541	2045	1	9.4	7.53	2330503.5	0	0	0	0	0	0	-	0
11/12/2019	01:46	3326	11	22	50	0	0.25	20.81	0.07	0.35	21.8	20.39	0.482	0.421	0.412	2503	1085	89	2439	1058	86	0.974	12.559	5.448	0.445	7353	5103	3975	1128	2250	1487	763	326	4440	3253	1187	2913	2209	704	306779	5237	2	9.4	7.64	2330069.5	1289	1289	2579	1.43	55	0.34	0.01	4.5
11/12/2019	02:25	3326	11	22	50	0	0.25	20.81	0.07	0.35	21.8	20.41	0.458	0.4	0.388	2389	1036	85	2301	998	81	0.963	11.96	5.188	0.423	6345	3234	2279	955	3111	2052	1059	147	3958	2748	1210	2387	1583	804	310502	3723	2	9.59	7.79	2329492.8	441	1086	1527	0.84	32	0.35	0.01	5.1
11/12/2019	03:04	3326	11	22	50	0	0.25	20.81	0.07	0.35	21.8	20.44	0.435	0.369	0.365	2197	953	78	2161	937	76	0.984	11.046	4.791	0.391	8514	5524	4353	1171	2990	2065	925	247	5450	4044	1406	3064	2374	690	314798	4296	2	9.79	8	2329129	1188	577	1764	0.92	41	0.34	0.01	6.4
11/12/2019	03:43	3326	11	22	50	0	0.25	20.81	0.07	0.35	21.8	20.4	0.461	0.41	0.391	2459	1067	87	2312	1003	82	0.94	12.25	5.313	0.434	8623	4825	3561	1264	3798	2723	1075	149	4800	3531	1269	3823	2753	1070	319056	4258	2	9.81	8.09	2328538.8	882	271	1154	0.66	22	0.28	0.01	5
11/12/2019	04:22	3326	11	22	50	0	0.25	20.8	0.069	0.35	21.8	20.36	0.516	0.441	0.446	2604	1130	92	2643	1147	94	1.015	13.187	5.72	0.467	7746	4615	3519	1096	3131	2155	976	158	4165	3057	1108	3581	2617	964	322651	3595	2	10.24	8.57	2328013	543	373	916	0.47	22	0.28	0	4.3
11/12/2019	05:01	3326	11	22	50	0	0.25	20.81	0.068	0.35	21.8	20.42	0.444	0.39	0.376	2330	1011	82	2228	966	79	0.956	11.648	5.053	0.412	7777	5482	4195	1287	2295	1453	842	72	5747	4159	1588	2030	1489	541	328586	5935	3	10.44	8.75	2327606	136	170	305	0.17	7	0.24	0	2.6
11/12/2019	05:40	3326	11	22	50	0	0.25	20.81	0.067	0.35	21.8	20.37	0.501	0.441	0.434	2632	1142	93	2576	1117	91	0.979	13.223	5.736	0.468	7658	5281	4116	1165	2377	1594	783	428	3963	2875	1088	3695	2835	860	332687	4102	2	10.88	9.14	2327148.8	1527	1934	3461	1.94	66	0.42	0.01	11
11/12/2019	06:19	3326	11	22	50	0	0.25	20.81	0.067	0.35	21.8	20.48	0.389	0.328	0.321	1963	851	69	1911	829	68	0.974	9.85	4.272	0.349	12262	9533	7707	1826	2729	2127	602	18	7187	5791	1396	5075	4043	1032	338188	5501	2	10.89	9.21	2326551.5	0	0	0	0	0	0	-	0
11/12/2019	06:58	3326	11	22	50	0	0.25	20.81	0.067	0.35	21.8	20.51	0.36	0.298	0.292	1764	765	62	1725	748	61	0.978	8.858	3.842	0.314	4469	3220	2463	757	1249	933	316	2	2716	2051	665	1753	1345	408	341498	3310	1	10.93	9.26	2325857	0	0	0	0	0	0	-	0
11/12/2019	07:37	3326	11	22	49	0	0.25	20.81	0.068	0.35	21.8	20.44	0.421	0.369	0.354	2206	957	78	2090	906	74	0.947	11.006	4.774	0.39	5952	4231	3329	902	1721	1288	433	184	3380	2605	775	2572	2012	560	347431	5933	3	10.93	9.26	2325142.8	1052	238	1289	0.65	31	0.28	0	6.2
11/12/2019	08:16	3326	11	22	50	89	0.25	20.8	0.069	0.35	21.7	20.4	0.455	0.4	0.386	2393	1038	85	2286	992	81	0.955	11.96	5.188	0.423	8224	6232	4967	1265	1992	1424	568	539	3660	2820	840	4564	3571	993	352162	4731	2	11.11	9.72	2324415.5	2205	2205	4411	2.55	75	0.42	0.02	24.3
11/12/2019	08:55	3326	11	22	50	89	0.25	20.8	0.069	0.35	21.7	20.51	0.355	0.287	0.286	1702	738	60	1693	734	60	0.995	8.581	3.722	0.304	3922	3271	2555	716	651	461	190	0	2292	1756	536	1630	1260	370	354124	1962	1	11.35	9.78	2323576	0	0	0	0	0	0	-	0
11/12/2019	09:34	3326	11	22	50	89	0.25	20.8	0.067	0.35	21.7	20.53	0.327	0.267	0.26	1594	691	56	1540	668	55	0.966	7.984	3.463	0.283	380	368	241	127	12	1	11	0	270	168	102	110	74	36	354461	337	0	11.36	9.78	2322770	0	0	0	0	0	0	-	0
11/12/2019	10:13	3326	11	22	50	89	0.25	20.8	0.068	0.35	21.7	20.54	0.308	0.257	0.241	1543	669	55	1423	617	50	0.923	7.654	3.32	0.271	1588	805	543	262	783	409	374	0	518	342	176	1070	610	460	357745	3284	1	11.37	9.79	2322011.8	0	0	0	0	0	0	-	0
11/12/2019	10:52	3326	11	22	50	89	0.25	20.8	0.067	0.35	21.7	20.51	0.336	0.287	0.269	1731	751	61	1592	691	56	0.919	8.585	3.724	0.304	2785	1569	1005	564	1216	757	459	0	1194	755	439	1591	1007	584	361167	3421	1	11.37	10.15	2321546.8	0	0	0	0	0	0	-	0
11/12/2019	11:31	3326	11	22	50	89	0.25	20.81	0.064	0.35	21.7	20.56	0.309	0.246	0.245	1461	634	52	1449	629	51	0.992	7.36	3.193	0.261	5399	4188	3350	838	1211	908	303	94	2840	2210	630	2559	2048	511	363417	2251	1	11.37	10.15	2321204.3	68	68	136	0.08	4	0.21	0	1.9
11/12/2019	12:10	3326	11	22	50	89	0.25	20.81	0.061	0.35	21.7	20.57	0.293	0.236	0.232	1408	611	50	1378	598	49	0.979	7.072	3.068	0.25	599	535	343	192	64	6	58	0	414	230	184	185	119	66	364030	613	0	11.37	10.15	2320681.8	0	0	0	0	0	0	-	0
11/12/2019	12:49	3326	11	22	50	89	0.25	20.81	0.06	0.35	21.6	20.57	0.286	0.236	0.226	1418	615	50	1341	582	47	0.946	7.07	3.067	0.25	276	241	127	114	35	6	29	0	175	96	79	101	37	64	364265	235	0	11.37	10.15	2320094.8	0	0	0	0	0	0	-	0
11/12/2019	13:28	3326	11	22	50	89	0.25	20.81	0.059	0.35	21.6	20.56	0.287	0.246	0.229	1485	644	53	1353	587	48	0.911	7.347	3.187	0.26	437	437	291	146	0	0	0	0	253	170	83	184	121	63	364677	412	0	11.37	10.15	2319617.5	0	0	0	0	0	0	-	0
11/12/2019	14:07	3326	11	22	50	89	0.25	20.81	0.058	0.35	21.6	20.58	0.264	0.226	0.206	1366	593	48	1216	527	43	0.89	6.729	2.919	0.238	504	427	250	177	77	50	27	0	279	172	107	225	128	97	365166	488	0	11.38	10.15	2319307.3	0	0	0	0	0	0	-	0
11/12/2019	14:46	3326	11	22	50	89	0.25	20.8	0.058	0.35	21.6	20.56	0.27	0.236	0.212	1432	621	51	1255	544	44	0.876	7.033	3.051	0.249	1729	1725	1176	549	4	3	1	0	964	651	313	765	528	237	365840	674	0	11.39	10.15	2319000.3	0	0	0	0	0	0	-	0
11/12/2019	15:25	3326	11	22	50	89	0.25	20.8	0.057	0.35	21.6	20.58	0.249	0.215	0.192	1315	570	47	1137	493	40	0.865	6.441	2.794	0.228	34	34	3	31	0	0	0	0	34	3	31	0	0	0	365888	48	0	11.39	10.15	2318657.5	0	0	0	0	0	0	-	0
11/12/2019	16:04	3326	11	22	50	89	0.25	20.8	0.057	0.35	21.6	20.58	0.242	0.215	0.185	1325	575	47	1097	476	39	0.828	6.434	2.791	0.228	312	307	157	150	5	2	3	0	161	105	56	151	54	97	366160	272	0	11.4	10.15	2318325.8	0	0	0	0	0	0	-	0
11/12/2019	16:43	3326	11	22	50	89	0.25	20.81	0.056	0.35	21.6	20.63	0.216	0.185	0.16	1134	492	40	947	411	34	0.836	5.516	2.393	0.195	644	644	387	257	0	0	0	0	235	166	69	409	221	188	366510	350	0	11.42	10.15	2318040.8	0	0	0	0	0	0	-	0
11/12/2019	17:22	3326	11	22	50	89	0.25	20.81	0.056	0.35	21.5	20.58	0.249	0.226	0.193	1389	603	49	1144	496	41	0.824	6.741	2.924	0.239	2024	1954	1323	631	70	49	21	0	1244	806	438	780	566	214	367372	862	0	11.42	10.15	2317983.3	0	0	0	0	0	0	-	0
11/12/2019	18:01	3326	11	22	50	89	0.25	20.8	0.058	0.35	21.5	20.58	0.239	0.215	0.181	1329	577	47	1073	465	38	0.807	6.424	2.787	0.227	339	338	223	115	1	0	1	0	265	185	80	74	38	36	367631	259	0	11.44	10.15	2317803.8	0	0	0	0	0	0	-	0
11/12/2019	18:40	3326	11	22	50	89	0.25	20.81	0.058	0.35	21.5	20.51	0.299	0.298	0.241	1849	802	65	1428	619	51	0.772	8.866	3.846	0.314	2521	2205	1682	523	316	256	60	56	2067	1561	506	454	377	77	368807	1176	1	11.44	10.15	2317570.5	0	68	68	0.05	2	0.19	0	1.9
11/12/2019	19:19	3326	11	22	50	89	0.25	20.8	0.058	0.35	21.5	20.56	0.288	0.236	0.23	1404	609	50	1361	590	48	0.969	7.039	3.053	0.249	4637	3613	2782	831	1024	529	495	68	2864	1997	867	1773	1314	459	374160	5353	2	11.46	10.32	2317590.5	34	102	136	0.07	4	0.24	0	1.5
11/12/2019	19:58	3326	11	22	50	89	0.25	20.8	0.059	0.35	21.4	20.56	0.281	0.236	0.221	1421	617	50	1312	569	46	0.923	7.053	3.059	0.25	1181	628	415	213	553	140	413	0	1035	461	574	146	94	52	375529	1369	1	11.47	10.32	2317309.8	0	0	0	0	0	0	-	0
11/12/2019	20:37	3326	11	22.1	51	0	0.25	20.81	0.06	0.35	21.4	20.42	0.43	0.39	0.37	2337	1014	83	2186	948	77	0.935	11.629	5.044	0.412	8757	6378	5090	1288	2379	1700	679	498	4690	3572	1118	4067	3218	849	380386	4857	2	11.5	10.5	2317377.5	1595	2036	3630	2.05	69	0.28	0.01	11.4
