Date Time Animal Box TempC HumC LightC S.Flow Ref.O2 Ref.CO2 Flow Temp O2 CO2 dO2 dCO2 VO2.1. VO2.2. VO2.3. VCO2.1. VCO2.2. VCO2.3. RER H.1. H.2. H.3. XT.YT XT XA XF YT YA YF Z CenT CenA CenF PerT PerA PerF DistK DistD Speed Drink Feed Weight Right Left SumR.L SumTime SumRuns MaxSpeed AvgSpeed MaxLen TimePoint Phase Day Genotype WgStart DrinkT0 TareDrink FeedT0 TareFeed DistkT0 TareDistK CumXT.YT CumXT CumXA CumXF CumYT CumYA CumYF CumZ CumCenT CumCenA CumCenF CumPerT CumPerA CumPerF CumRight CumLeft CumSumR.L CumSumTime CumSumRuns
11/12/2019 10:13 3376 1 22 50 89 0.25 20.8 0.068 0.35 22.4 20.5 0.351 0.298 0.283 1688 742 63 1585 697 59 0.939 8.406 3.697 0.314 5601 871 473 398 4730 3716 1014 0 412 223 189 5189 3966 1223 949502 5494 2 7.74 10.57 3035100.5 0 0 0 0 0 0 NA 0 53 LIGHT 5 WT 37.4 4.7 3.04 5.74 4.83 600676 348826 326584 99522 78423 21099 227062 183698 43364 2927 47626 39241 8385 278958 222880 56078 2751 8517 11262 6.57 181
11/12/2019 10:52 3376 1 22 50 89 0.25 20.8 0.067 0.35 22.4 20.49 0.367 0.308 0.3 1737 764 65 1681 739 63 0.968 8.704 3.828 0.326 1476 69 4 65 1407 781 626 0 0 0 0 1476 785 691 954661 5159 2 7.74 10.57 3035842.5 0 0 0 0 0 0 NA 0 54 LIGHT 5 WT 37.4 4.7 3.04 5.74 4.83 600676 353985 328060 99591 78427 21164 228469 184479 43990 2927 47626 39241 8385 280434 223665 56769 2751 8517 11262 6.57 181
11/12/2019 11:31 3376 1 22 50 89 0.25 20.81 0.064 0.35 22.4 20.51 0.351 0.298 0.287 1680 739 63 1604 705 60 0.955 8.393 3.691 0.314 1593 249 82 167 1344 937 407 0 0 0 0 1593 1019 574 957578 2916 1 7.74 10.57 3036380.5 0 0 0 0 0 0 NA 0 55 LIGHT 5 WT 37.4 4.7 3.04 5.74 4.83 600676 356902 329653 99840 78509 21331 229813 185416 44397 2927 47626 39241 8385 282027 224684 57343 2751 8517 11262 6.57 181
11/12/2019 12:10 3376 1 22 50 89 0.25 20.81 0.061 0.35 22.4 20.56 0.296 0.246 0.235 1396 614 52 1316 579 49 0.943 6.955 3.059 0.26 2737 574 386 188 2163 1502 661 0 231 165 66 2506 1723 783 960700 3123 1 7.75 10.57 3036877.5 0 0 0 0 0 0 NA 0 56 LIGHT 5 WT 37.4 4.7 3.05 5.74 4.83 600676 360024 332390 100414 78895 21519 231976 186918 45058 2927 47857 39406 8451 284533 226407 58126 2751 8517 11262 6.57 181
11/12/2019 12:49 3376 1 22 50 89 0.25 20.81 0.06 0.35 22.4 20.49 0.346 0.318 0.286 1834 807 69 1604 705 60 0.874 9.003 3.959 0.337 10428 5056 4114 942 5372 4117 1255 105 3413 2770 643 7015 5461 1554 965925 5225 2 7.75 10.57 3037989.5 34 68 102 0.06 2 0.21 0 2.7 57 LIGHT 5 WT 37.4 4.7 3.05 5.74 4.83 600676 365249 342818 105470 83009 22461 237348 191035 46313 3032 51270 42176 9094 291548 231868 59680 2785 8585 11364 6.63 183
11/12/2019 13:28 3376 1 22 50 89 0.25 20.81 0.059 0.35 22.4 20.51 0.32 0.298 0.261 1721 757 64 1461 643 55 0.849 8.399 3.693 0.314 778 108 13 95 670 378 292 0 0 0 0 778 391 387 967557 1632 1 7.75 10.57 3038551 0 0 0 0 0 0 NA 0 58 LIGHT 5 WT 37.4 4.7 3.05 5.74 4.83 600676 366881 343596 105578 83022 22556 238018 191413 46605 3032 51270 42176 9094 292326 232259 60067 2785 8585 11364 6.63 183
11/12/2019 14:07 3376 1 22 50 89 0.25 20.81 0.058 0.35 22.4 20.53 0.298 0.277 0.24 1610 708 60 1347 592 50 0.836 7.835 3.445 0.293 1323 154 11 143 1169 598 571 0 0 0 0 1323 609 714 970563 3006 1 7.76 10.57 3038736.5 0 0 0 0 0 0 NA 0 59 LIGHT 5 WT 37.4 4.7 3.06 5.74 4.83 600676 369887 344919 105732 83033 22699 239187 192011 47176 3032 51270 42176 9094 293649 232868 60781 2785 8585 11364 6.63 183
11/12/2019 14:46 3376 1 22 50 89 0.25 20.8 0.058 0.35 22.4 20.53 0.295 0.267 0.237 1535 675 57 1325 583 50 0.863 7.515 3.305 0.281 2640 119 12 107 2521 1919 602 0 0 0 0 2640 1931 709 973957 3394 1 7.76 10.57 3039321 0 0 0 0 0 0 NA 0 60 LIGHT 5 WT 37.4 4.7 3.06 5.74 4.83 600676 373281 347559 105851 83045 22806 241708 193930 47778 3032 51270 42176 9094 296289 234799 61490 2785 8585 11364 6.63 183
11/12/2019 15:25 3376 1 22 50 89 0.25 20.8 0.057 0.35 22.4 20.52 0.308 0.277 0.251 1587 698 59 1400 616 52 0.882 7.803 3.432 0.292 2850 144 17 127 2706 2027 679 0 0 0 0 2850 2044 806 979830 5872 3 7.76 10.57 3039755.5 0 0 0 0 0 0 NA 0 61 LIGHT 5 WT 37.4 4.7 3.06 5.74 4.83 600676 379154 350409 105995 83062 22933 244414 195957 48457 3032 51270 42176 9094 299139 236843 62296 2785 8585 11364 6.63 183
11/12/2019 16:04 3376 1 22 50 89 0.25 20.8 0.057 0.35 22.4 20.56 0.263 0.236 0.205 1364 600 51 1147 504 43 0.841 6.643 2.922 0.248 3508 64 22 42 3444 2798 646 0 0 0 0 3508 2820 688 984916 5086 2 7.77 10.57 3040074 0 0 0 0 0 0 NA 0 62 LIGHT 5 WT 37.4 4.7 3.07 5.74 4.83 600676 384240 353917 106059 83084 22975 247858 198755 49103 3032 51270 42176 9094 302647 239663 62984 2785 8585 11364 6.63 183
11/12/2019 16:43 3376 1 22 50 89 0.25 20.81 0.056 0.35 22.4 20.6 0.236 0.215 0.179 1262 555 47 1007 443 38 0.798 6.089 2.678 0.228 3094 57 24 33 3037 2450 587 0 0 0 0 3094 2474 620 987474 2558 1 7.77 10.57 3040537.5 0 0 0 0 0 0 NA 0 63 LIGHT 5 WT 37.4 4.7 3.07 5.74 4.83 600676 386798 357011 106116 83108 23008 250895 201205 49690 3032 51270 42176 9094 305741 242137 63604 2785 8585 11364 6.63 183
11/12/2019 17:22 3376 1 22 50 89 0.25 20.81 0.056 0.35 22.4 20.53 0.276 0.277 0.22 1638 720 61 1230 541 46 0.751 7.815 3.437 0.292 5520 1528 1081 447 3992 3052 940 18 690 509 181 4830 3624 1206 991246 3772 2 7.78 10.76 3041385.3 0 0 0 0 0 0 NA 0 64 LIGHT 5 WT 37.4 4.7 3.08 5.74 5.02 600676 390570 362531 107644 84189 23455 254887 204257 50630 3050 51960 42685 9275 310571 245761 64810 2785 8585 11364 6.63 183
11/12/2019 18:01 3376 1 22 50 89 0.25 20.8 0.058 0.35 22.4 20.49 0.36 0.308 0.302 1733 762 65 1692 744 63 0.976 8.7 3.826 0.325 4086 566 366 200 3520 2775 745 0 504 365 139 3582 2776 806 995045 3799 2 7.78 10.93 3041841.3 0 0 0 0 0 0 NA 0 65 LIGHT 5 WT 37.4 4.7 3.08 5.74 5.19 600676 394369 366617 108210 84555 23655 258407 207032 51375 3050 52464 43050 9414 314153 248537 65616 2785 8585 11364 6.63 183
11/12/2019 18:40 3376 1 22 50 89 0.25 20.81 0.058 0.35 22.4 20.37 0.469 0.441 0.411 2519 1108 94 2307 1015 86 0.916 12.479 5.488 0.467 2382 302 211 91 2080 1566 514 7 189 139 50 2193 1638 555 997110 2066 1 8.1 10.93 3042574.5 0 0 0 0 0 0 NA 0 66 LIGHT 5 WT 37.4 4.7 3.4 5.74 5.19 600676 396434 368999 108512 84766 23746 260487 208598 51889 3057 52653 43189 9464 316346 250175 66171 2785 8585 11364 6.63 183
11/12/2019 19:19 3376 1 22 50 89 0.25 20.8 0.058 0.35 22.4 20.53 0.325 0.267 0.266 1495 657 56 1493 656 56 0.998 7.542 3.317 0.282 3968 552 331 221 3416 2681 735 0 163 118 45 3805 2894 911 1000068 2958 1 8.1 11.04 3042884.8 0 0 0 0 0 0 NA 0 67 LIGHT 5 WT 37.4 4.7 3.4 5.74 5.3 600676 399392 372967 109064 85097 23967 263903 211279 52624 3057 52816 43307 9509 320151 253069 67082 2785 8585 11364 6.63 183
11/12/2019 19:58 3376 1 22 50 89 0.25 20.8 0.059 0.35 22.4 20.39 0.441 0.41 0.382 2342 1030 88 2141 941 80 0.914 11.596 5.1 0.434 4361 595 423 172 3766 3111 655 13 377 291 86 3984 3243 741 1003660 3592 2 8.19 11.33 3043240.5 0 0 0 0 0 0 NA 0 68 LIGHT 5 WT 37.4 4.7 3.49 5.74 5.59 600676 402984 377328 109659 85520 24139 267669 214390 53279 3070 53193 43598 9595 324135 256312 67823 2785 8585 11364 6.63 183
11/12/2019 20:37 3376 1 22.1 51 0 0.25 20.81 0.06 0.35 22.5 20.39 0.47 0.421 0.41 2377 1045 89 2298 1011 86 0.967 11.911 5.238 0.445 13556 7309 6407 902 6247 5163 1084 251 3802 3270 532 9754 8300 1454 1020215 16555 7 8.36 11.33 3043262.3 441 1018 1459 0.74 30 0.28 0.01 4.6 69 DARK 5 WT 37.4 4.7 3.66 5.74 5.59 600676 419539 390884 116968 91927 25041 273916 219553 54363 3321 56995 46868 10127 333889 264612 69277 3226 9603 12823 7.37 213
11/12/2019 21:16 3376 1 22 50 0 0.25 20.81 0.065 0.35 22.4 20.42 0.437 0.39 0.372 2204 969 82 2080 915 78 0.944 10.988 4.832 0.411 10296 5582 4735 847 4714 3688 1026 110 3232 2697 535 7064 5726 1338 1029088 8872 4 8.36 11.42 3043353 102 373 475 0.24 9 0.34 0 3.2 70 DARK 5 WT 37.4 4.7 3.66 5.74 5.68 600676 428412 401180 122550 96662 25888 278630 223241 55389 3431 60227 49565 10662 340953 270338 70615 3328 9976 13298 7.61 222
11/12/2019 21:55 3376 1 22 50 0 0.25 20.81 0.067 0.35 22.4 20.4 0.451 0.41 0.383 2347 1032 88 2154 947 81 0.918 11.632 5.115 0.435 8078 3422 2927 495 4656 3702 954 119 1168 969 199 6910 5660 1250 1045133 16045 7 8.58 11.64 3043758.8 136 1357 1493 0.78 29 0.28 0.01 5.1 71 DARK 5 WT 37.4 4.7 3.88 5.74 5.9 600676 444457 409258 125972 99589 26383 283286 226943 56343 3550 61395 50534 10861 347863 275998 71865 3464 11333 14791 8.39 251
11/12/2019 22:34 3376 1 22 50 0 0.25 20.81 0.068 0.35 22.4 20.42 0.45 0.39 0.382 2196 966 82 2142 942 80 0.975 11.023 4.847 0.412 6929 2419 2096 323 4510 3600 910 54 1390 1202 188 5539 4494 1045 1054695 9563 4 8.58 11.82 3044140.3 34 136 170 0.08 5 0.28 0 1.3 72 DARK 5 WT 37.4 4.7 3.88 5.74 6.08 600676 454019 416187 128391 101685 26706 287796 230543 57253 3604 62785 51736 11049 353402 280492 72910 3498 11469 14961 8.47 256
11/12/2019 23:13 3376 1 22 50 0 0.25 20.81 0.068 0.35 22.4 20.44 0.442 0.369 0.374 2063 907 77 2095 921 78 1.016 10.448 4.595 0.391 6244 1863 1464 399 4381 3556 825 115 1244 1035 209 5000 3985 1015 1059654 4959 2 8.78 12.1 3044485 373 746 1120 0.58 22 0.34 0 4.2 73 DARK 5 WT 37.4 4.7 4.08 5.74 6.36 600676 458978 422431 130254 103149 27105 292177 234099 58078 3719 64029 52771 11258 358402 284477 73925 3871 12215 16081 9.05 278
11/12/2019 23:52 3376 1 22 50 0 0.25 20.81 0.067 0.35 22.4 20.41 0.469 0.4 0.401 2241 986 84 2248 989 84 1.003 11.318 4.977 0.423 11193 5028 4206 822 6165 4993 1172 273 3563 2952 611 7630 6247 1383 1066155 6500 3 8.78 12.1 3044944.3 339 1391 1730 0.75 44 0.34 0.01 3.1 74 DARK 5 WT 37.4 4.7 4.08 5.74 6.36 600676 465479 433624 135282 107355 27927 298342 239092 59250 3992 67592 55723 11869 366032 290724 75308 4210 13606 17811 9.8 322
11/13/2019 00:31 3376 1 22 50 0 0.25 20.81 0.068 0.35 22.4 20.32 0.527 0.493 0.459 2813 1237 105 2577 1133 96 0.916 13.935 6.128 0.521 4183 1138 855 283 3045 2332 713 0 369 339 30 3814 2848 966 1070723 4568 2 8.79 12.1 3045516.5 0 0 0 0 0 0 NA 0 75 DARK 6 WT 37.4 4.7 4.09 5.74 6.36 600676 470047 437807 136420 108210 28210 301387 241424 59963 3992 67961 56062 11899 369846 293572 76274 4210 13606 17811 9.8 322
11/13/2019 01:10 3376 1 22 50 0 0.25 20.82 0.067 0.35 22.4 20.51 0.338 0.308 0.271 1778 782 66 1518 668 57 0.854 8.686 3.82 0.325 1680 723 494 229 957 644 313 0 451 333 118 1229 805 424 1072224 1501 1 9.07 12.3 3045692.8 0 0 0 0 0 0 NA 0 76 DARK 6 WT 37.4 4.7 4.37 5.74 6.56 600676 471548 439487 137143 108704 28439 302344 242068 60276 3992 68412 56395 12017 371075 294377 76698 4210 13606 17811 9.8 322
11/13/2019 01:49 3376 1 22 50 0 0.25 20.82 0.067 0.35 22.4 20.49 0.377 0.328 0.31 1863 819 70 1736 763 65 0.932 9.26 4.072 0.346 1399 813 574 239 586 418 168 21 526 352 174 873 640 233 1073223 999 0 9.07 12.51 3045647 0 0 0 0 0 0 NA 0 77 DARK 6 WT 37.4 4.7 4.37 5.74 6.77 600676 472547 440886 137956 109278 28678 302930 242486 60444 4013 68938 56747 12191 371948 295017 76931 4210 13606 17811 9.8 322
11/13/2019 02:28 3376 1 22 50 0 0.25 20.82 0.067 0.35 22.4 20.45 0.426 0.369 0.358 2091 920 78 2013 885 75 0.963 10.468 4.603 0.391 2922 703 397 306 2219 1675 544 0 261 185 76 2661 1887 774 1075519 2297 1 9.22 12.6 3046056.5 0 0 0 0 0 0 NA 0 78 DARK 6 WT 37.4 4.7 4.52 5.74 6.86 600676 474843 443808 138659 109675 28984 305149 244161 60988 4013 69199 56932 12267 374609 296904 77705 4210 13606 17811 9.8 322
11/13/2019 03:07 3376 1 22 50 0 0.25 20.82 0.067 0.35 22.4 20.44 0.426 0.38 0.359 2161 950 81 2013 885 75 0.932 10.742 4.724 0.402 6439 3806 3134 672 2633 2117 516 152 2152 1831 321 4287 3420 867 1080495 4975 2 9.22 12.77 3046311.3 305 543 848 0.41 18 0.34 0 4.8 79 DARK 6 WT 37.4 4.7 4.52 5.74 7.03 600676 479819 450247 142465 112809 29656 307782 246278 61504 4165 71351 58763 12588 378896 300324 78572 4515 14149 18659 10.21 340
11/13/2019 03:46 3376 1 22 50 0 0.25 20.82 0.067 0.35 22.4 20.37 0.503 0.452 0.436 2564 1127 96 2451 1078 92 0.956 12.814 5.635 0.479 8870 4463 3591 872 4407 3446 961 92 2282 1775 507 6588 5262 1326 1089323 8829 4 9.43 12.9 3047106 136 170 305 0.13 8 0.34 0 2.3 80 DARK 6 WT 37.4 4.7 4.73 5.74 7.16 600676 488647 459117 146928 116400 30528 312189 249724 62465 4257 73633 60538 13095 385484 305586 79898 4651 14319 18964 10.34 348
11/13/2019 04:25 3376 1 22 51 0 0.25 20.82 0.066 0.35 22.4 20.44 0.436 0.38 0.369 2137 940 80 2065 908 77 0.966 10.707 4.709 0.4 838 128 23 105 710 412 298 0 0 0 0 838 435 403 1090929 1606 1 9.43 12.9 3047295.8 0 0 0 0 0 0 NA 0 81 DARK 6 WT 37.4 4.7 4.73 5.74 7.16 600676 490253 459955 147056 116423 30633 312899 250136 62763 4257 73633 60538 13095 386322 306021 80301 4651 14319 18964 10.34 348
11/13/2019 05:04 3376 1 22 50 0 0.25 20.82 0.065 0.35 22.4 20.53 0.332 0.287 0.267 1639 721 61 1495 658 56 0.913 8.112 3.567 0.303 1532 751 462 289 781 490 291 0 331 209 122 1201 743 458 1092337 1408 1 9.43 13.09 3047336.3 0 0 0 0 0 0 NA 0 82 DARK 6 WT 37.4 4.7 4.73 5.74 7.35 600676 491661 461487 147807 116885 30922 313680 250626 63054 4257 73964 60747 13217 387523 306764 80759 4651 14319 18964 10.34 348
11/13/2019 05:43 3376 1 22 50 0 0.25 20.82 0.065 0.35 22.3 20.41 0.453 0.41 0.388 2331 1025 87 2171 955 81 0.931 11.589 5.097 0.433 146 76 3 73 70 59 11 0 0 0 0 146 62 84 1093173 836 0 9.44 13.1 3047375.5 0 0 0 0 0 0 NA 0 83 DARK 6 WT 37.4 4.7 4.74 5.74 7.36 600676 492497 461633 147883 116888 30995 313750 250685 63065 4257 73964 60747 13217 387669 306826 80843 4651 14319 18964 10.34 348
11/13/2019 06:22 3376 1 22 50 0 0.25 20.82 0.064 0.35 22.3 20.53 0.33 0.287 0.266 1647 724 62 1495 658 56 0.908 8.145 3.582 0.305 491 299 137 162 192 116 76 0 147 58 89 344 195 149 1094045 872 0 9.44 13.2 3047212 0 0 0 0 0 0 NA 0 84 DARK 6 WT 37.4 4.7 4.74 5.74 7.46 600676 493369 462124 148182 117025 31157 313942 250801 63141 4257 74111 60805 13306 388013 307021 80992 4651 14319 18964 10.34 348
11/13/2019 07:01 3376 1 22 50 0 0.25 20.82 0.065 0.35 22.3 20.43 0.426 0.39 0.361 2230 981 83 2028 892 76 0.909 11.032 4.852 0.413 5214 2107 1509 598 3107 2276 831 20 1053 775 278 4161 3010 1151 1098628 4583 2 9.45 13.38 3048032.8 0 0 0 0 0 0 NA 0 85 DARK 6 WT 37.4 4.7 4.75 5.74 7.64 600676 497952 467338 150289 118534 31755 317049 253077 63972 4277 75164 61580 13584 392174 310031 82143 4651 14319 18964 10.34 348
11/13/2019 07:40 3376 1 22 50 0 0.25 20.81 0.065 0.35 22.3 20.3 0.548 0.513 0.483 2914 1281 109 2705 1189 101 0.928 14.475 6.365 0.541 7874 4094 3378 716 3780 3021 759 265 1933 1648 285 5941 4751 1190 1102789 4161 2 9.88 13.56 3048700.8 271 645 916 0.48 19 0.34 0 4.1 86 DARK 6 WT 37.4 4.7 5.18 5.74 7.82 600676 502113 475212 154383 121912 32471 320829 256098 64731 4542 77097 63228 13869 398115 314782 83333 4922 14964 19880 10.82 367
11/13/2019 08:19 3376 1 22 50 89 0.25 20.81 0.066 0.35 22.3 20.2 0.652 0.616 0.586 3496 1538 131 3288 1446 123 0.941 17.416 7.659 0.651 1557 846 706 140 711 574 137 62 577 498 79 980 782 198 1103435 646 0 9.88 13.62 3049547.3 204 136 339 0.17 8 0.42 0 2.7 87 LIGHT 6 WT 37.4 4.7 5.18 5.74 7.88 600676 502759 476769 155229 122618 32611 321540 256672 64868 4604 77674 63726 13948 399095 315564 83531 5126 15100 20219 10.99 375
11/13/2019 08:58 3376 1 22 50 89 0.25 20.81 0.065 0.35 22.4 20.51 0.347 0.298 0.282 1684 741 63 1573 692 59 0.934 8.378 3.684 0.313 1263 836 593 243 427 316 111 0 311 255 56 952 654 298 1104348 914 0 9.88 13.84 3050527 0 0 0 0 0 0 NA 0 88 LIGHT 6 WT 37.4 4.7 5.18 5.74 8.1 600676 503672 478032 156065 123211 32854 321967 256988 64979 4604 77985 63981 14004 400047 316218 83829 5126 15100 20219 10.99 375
11/13/2019 09:37 3376 1 22 50 89 0.25 20.82 0.062 0.35 22.4 20.53 0.344 0.287 0.282 1619 712 61 1584 696 59 0.978 8.132 3.576 0.304 2644 222 65 157 2422 1864 558 0 0 0 0 2644 1929 715 1108744 4396 2 9.88 13.84 3051357.3 0 0 0 0 0 0 NA 0 89 LIGHT 6 WT 37.4 4.7 5.18 5.74 8.1 600676 508068 480676 156287 123276 33011 324389 258852 65537 4604 77985 63981 14004 402691 318147 84544 5126 15100 20219 10.99 375
11/13/2019 10:16 3376 1 22 50 89 0.25 20.82 0.061 0.35 22.4 20.58 0.286 0.236 0.225 1336 588 50 1260 554 47 0.943 6.66 2.929 0.249 1130 109 19 90 1021 644 377 0 0 0 0 1130 663 467 1111439 2694 1 9.89 13.84 3051724.5 0 0 0 0 0 0 NA 0 90 LIGHT 6 WT 37.4 4.7 5.19 5.74 8.1 600676 510763 481806 156396 123295 33101 325410 259496 65914 4604 77985 63981 14004 403821 318810 85011 5126 15100 20219 10.99 375
11/13/2019 10:55 3376 1 22 50 89 0.25 20.8 0.069 0.35 22.4 20.53 0.318 0.267 0.249 1519 668 57 1391 612 52 0.915 7.524 3.309 0.281 2802 1168 832 336 1634 1140 494 20 577 438 139 2225 1534 691 1113585 2146 1 9.89 13.99 3052355.5 0 0 0 0 0 0 NA 0 91 LIGHT 6 WT 37.4 4.7 5.19 5.74 8.25 600676 512909 484608 157564 124127 33437 327044 260636 66408 4624 78562 64419 14143 406046 320344 85702 5126 15100 20219 10.99 375
11/13/2019 11:34 3376 1 22 50 89 0.25 20.81 0.062 0.35 22.4 20.52 0.333 0.287 0.27 1635 719 61 1515 666 57 0.926 8.12 3.571 0.304 724 48 13 35 676 469 207 0 0 0 0 724 482 242 1115650 2065 1 9.9 13.99 3052557.8 0 0 0 0 0 0 NA 0 92 LIGHT 6 WT 37.4 4.7 5.2 5.74 8.25 600676 514974 485332 157612 124140 33472 327720 261105 66615 4624 78562 64419 14143 406770 320826 85944 5126 15100 20219 10.99 375
11/13/2019 12:13 3376 1 22 51 89 0.25 20.82 0.058 0.35 22.4 20.54 0.308 0.277 0.25 1591 700 60 1402 617 52 0.881 7.821 3.439 0.293 1384 236 123 113 1148 757 391 0 91 56 35 1293 824 469 1118284 2634 1 9.9 14.1 3052484 0 0 0 0 0 0 NA 0 93 LIGHT 6 WT 37.4 4.7 5.2 5.74 8.36 600676 517608 486716 157848 124263 33585 328868 261862 67006 4624 78653 64475 14178 408063 321650 86413 5126 15100 20219 10.99 375
11/13/2019 12:52 3376 1 22 50 89 0.25 20.83 0.056 0.35 22.4 20.45 0.386 0.38 0.33 2204 969 82 1853 815 69 0.841 10.735 4.721 0.401 10197 4363 3451 912 5834 4520 1314 88 2402 1990 412 7795 5981 1814 1125237 6953 3 10.09 14.15 3053003.8 0 34 34 0.02 1 0.17 0 1 94 LIGHT 6 WT 37.4 4.7 5.39 5.74 8.41 600676 524561 496913 162211 127714 34497 334702 266382 68320 4712 81055 66465 14590 415858 327631 88227 5126 15134 20253 11.01 376
11/13/2019 13:31 3376 1 22 50 89 0.25 20.83 0.056 0.35 22.4 20.49 0.356 0.339 0.299 1954 859 73 1677 738 63 0.858 9.557 4.203 0.357 1987 31 6 25 1956 1542 414 0 0 0 0 1987 1548 439 1128023 2786 1 10.09 14.15 3053259.8 0 0 0 0 0 0 NA 0 95 LIGHT 6 WT 37.4 4.7 5.39 5.74 8.41 600676 527347 498900 162242 127720 34522 336658 267924 68734 4712 81055 66465 14590 417845 329179 88666 5126 15134 20253 11.01 376
11/13/2019 14:10 3376 1 22 50 89 0.25 20.82 0.057 0.35 22.4 20.51 0.325 0.308 0.269 1780 783 67 1504 661 56 0.845 8.68 3.817 0.325 1026 63 2 61 963 661 302 0 0 0 0 1026 663 363 1130976 2953 1 10.09 14.15 3053042.3 0 0 0 0 0 0 NA 0 96 LIGHT 6 WT 37.4 4.7 5.39 5.74 8.41 600676 530300 499926 162305 127722 34583 337621 268585 69036 4712 81055 66465 14590 418871 329842 89029 5126 15134 20253 11.01 376
11/13/2019 14:49 3376 1 22 50 89 0.25 20.81 0.056 0.35 22.4 20.58 0.264 0.226 0.207 1288 566 48 1159 510 43 0.9 6.356 2.795 0.238 5367 111 25 86 5256 4202 1054 0 0 0 0 5367 4227 1140 1135550 4573 2 10.11 14.15 3053035.3 0 0 0 0 0 0 NA 0 97 LIGHT 6 WT 37.4 4.7 5.41 5.74 8.41 600676 534874 505293 162416 127747 34669 342877 272787 70090 4712 81055 66465 14590 424238 334069 90169 5126 15134 20253 11.01 376
11/13/2019 15:28 3376 1 22 50 89 0.25 20.81 0.056 0.35 22.4 20.56 0.268 0.246 0.212 1429 629 53 1188 523 44 0.831 6.948 3.055 0.26 6933 123 9 114 6810 5827 983 0 0 0 0 6933 5836 1097 1143874 8325 4 10.11 14.15 3053052 0 0 0 0 0 0 NA 0 98 LIGHT 6 WT 37.4 4.7 5.41 5.74 8.41 600676 543198 512226 162539 127756 34783 349687 278614 71073 4712 81055 66465 14590 431171 339905 91266 5126 15134 20253 11.01 376
11/13/2019 16:07 3376 1 22 50 89 0.25 20.8 0.056 0.35 22.4 20.56 0.268 0.236 0.212 1356 596 51 1185 521 44 0.874 6.655 2.927 0.249 1202 188 20 168 1014 273 741 0 0 0 0 1202 293 909 1152289 8414 4 10.11 14.15 3052953.8 0 0 0 0 0 0 NA 0 99 LIGHT 6 WT 37.4 4.7 5.41 5.74 8.41 600676 551613 513428 162727 127776 34951 350701 278887 71814 4712 81055 66465 14590 432373 340198 92175 5126 15134 20253 11.01 376
11/13/2019 16:46 3376 1 22 49 89 0.25 20.81 0.056 0.35 22.4 20.56 0.272 0.246 0.217 1427 628 53 1216 535 45 0.852 6.97 3.065 0.261 4356 140 26 114 4216 3370 846 0 0 0 0 4356 3396 960 1157952 5663 2 10.11 14.15 3052892.3 0 0 0 0 0 0 NA 0 100 LIGHT 6 WT 37.4 4.7 5.41 5.74 8.41 600676 557276 517784 162867 127802 35065 354917 282257 72660 4712 81055 66465 14590 436729 343594 93135 5126 15134 20253 11.01 376
11/13/2019 17:25 3376 1 22 50 89 0.25 20.8 0.056 0.35 22.4 20.56 0.262 0.236 0.206 1369 602 51 1159 510 43 0.847 6.678 2.937 0.25 4570 1071 744 327 3499 2575 924 4 588 434 154 3982 2885 1097 1161735 3782 2 10.11 14.27 3053295.8 0 0 0 0 0 0 NA 0 101 LIGHT 6 WT 37.4 4.7 5.41 5.74 8.53 600676 561059 522354 163938 128546 35392 358416 284832 73584 4716 81643 66899 14744 440711 346479 94232 5126 15134 20253 11.01 376
11/13/2019 18:04 3376 1 22 50 89 0.25 20.81 0.057 0.35 22.4 20.39 0.451 0.421 0.394 2394 1053 90 2205 970 82 0.921 11.871 5.221 0.444 4547 251 52 199 4296 3453 843 0 0 0 0 4547 3505 1042 1167885 6150 3 10.12 14.27 3054176.3 0 0 0 0 0 0 NA 0 102 LIGHT 6 WT 37.4 4.7 5.42 5.74 8.53 600676 567209 526901 164189 128598 35591 362712 288285 74427 4716 81643 66899 14744 445258 349984 95274 5126 15134 20253 11.01 376
11/13/2019 18:43 3376 1 22 50 89 0.25 20.8 0.058 0.35 22.4 20.5 0.339 0.298 0.281 1690 743 63 1575 693 59 0.932 8.403 3.695 0.314 3954 716 355 361 3238 2303 935 0 231 122 109 3723 2536 1187 1172413 4528 2 10.12 14.46 3054449.5 0 0 0 0 0 0 NA 0 103 LIGHT 6 WT 37.4 4.7 5.42 5.74 8.72 600676 571737 530855 164905 128953 35952 365950 290588 75362 4716 81874 67021 14853 448981 352520 96461 5126 15134 20253 11.01 376
11/13/2019 19:22 3376 1 22 50 89 0.25 20.81 0.058 0.35 22.4 20.34 0.487 0.472 0.43 2708 1191 101 2409 1059 90 0.89 13.335 5.864 0.499 2045 314 128 186 1731 1102 629 4 82 62 20 1963 1168 795 1175266 2853 1 10.13 14.48 3054592.5 0 0 0 0 0 0 NA 0 104 LIGHT 6 WT 37.4 4.7 5.43 5.74 8.74 600676 574590 532900 165219 129081 36138 367681 291690 75991 4720 81956 67083 14873 450944 353688 97256 5126 15134 20253 11.01 376
